,link
125,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/song-lap-gan-ho-can-ban-gap-lh-pr39666020
126,https://batdongsan.com.vn/ban-nha-mat-pho-duong-khuat-duy-tien-phuong-nhan-chinh/ban-gap-toa-van-ng-building-thanh-xuan-dt-107m-8t-cho-thue-800tr-nam-pr39799098
127,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-quan-hoa/ban-70m2-khu-vip-ngo-2-ngo-to-hon-pho-pr39677060
128,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-shop-chan-de-mat-sanh-truc-lon-doi-dien-masteri-hd-thue-24tr-thang-6ty6-bp-pr39551056
129,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/can-ban-nhanh-song-lap-150m2-dong-nam-hoan-thien-san-gan-ho-vi-tri-trung-tam-chi-23-ty-pr39798113
130,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-loc-phuong-mo-lao/b-a-n-hha-sieu-dep-ha-dong-mt-6m-o-to-tranh-5-tang-dong-tien-100t-thang-pr39796894
131,https://batdongsan.com.vn/ban-nha-rieng-pho-cu-loc-phuong-thuong-dinh/ban-nguyen-trai-sat-royal-city-36m-4-tang-3-mat-thoang-gia-4-x-ty-pr39796817
132,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/co-hoi-so-huu-ngay-geximco-vi-tri-dep-gia-tot-lh-pr39795155
133,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-viet-hung-2-prj-vinhomes-the-harmony/chu-ban-nh-don-lap-goc-vin-450m-hoan-thien-sang-trong-gia-1xx-ty-pr39792966
134,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-dt-427b-thi-tran-thuong-tin-prj-him-lam-thuong-tin/mua-ban-tai-huyen-gia-tu-10-6-ty-pr39792897
135,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/gia-dinh-can-ban-bt-splendora-bt5-243m-vi-tri-cuc-dep-uu-tien-khach-thien-chi-lam-viec-nhanh-gon-pr39777667
136,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-trung-van-prj-khu-do-thi-trung-van-vinaconex-3/ban-song-lap-142m-kdt-gia-tot-nhat-truong-pr39610341
137,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/-truong-binh-on-gia-chao-hang-quy-can-chuyen-nhuong-gia-re-tai-geximco-ha-dong-pr39790889
138,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/ban-shophouse-du-an-vi-tri-vip-gia-re-nhat-thi-truong-pr39790693
139,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-70-2-phuong-dai-mo-prj-louis-city/phong-ban-hang-du-an-nam-tu-liem-dt-tu-90m-300m2-chi-tu-16-ty-lh-mr-dan-pr39544795
140,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/can-ban-view-cong-vien-ven-song-full-do-luxury-3x-ty-pr39274759
141,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-khanh-4-prj-mailand-hanoi-city/chuyen-sau-khu-vip-nhat-77-can-splendora-toan-quan-chuc-o-khep-kin-dt-243-411m2-gia-tu-160-200tr-m2-pr38930890
142,https://batdongsan.com.vn/ban-nha-rieng-pho-viet-hung-phuong-viet-hung-2/chinh-chu-ban-so-2-95-44-37-m2-4-tang-duong-truoc-3-m-15-m-ra-duong-o-to-tranh-pr39786988
143,https://batdongsan.com.vn/ban-nha-rieng-duong-lang-phuong-nga-tu-so/ban-ho-chu-38m2-4t-gia5-5ty-pr39783704
144,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-la-khe-prj-khu-do-thi-van-khe/ban-kdt-ha-dong-83m2-5-tang-mt5m-da-hoan-thien-sat-duong-to-huu-pr39783634
145,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-song-lap-150m2-hoan-thien-full-do-dep-26-ty-pr39782780
146,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-tai-k7-18-du-an-o-thap-tang-lo-dat-bt01-long-pr39781665
147,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-song-lap-150-m2-yen-tinh-nhieu-cay-xanh-pr39690184
148,https://batdongsan.com.vn/ban-nha-rieng-duong-phuong-canh-phuong-phuong-canh/ban-gap-toa-ccmn-dt-90m-xay-7-tang-thiet-ke-16-phong-kk-co-thang-may-dong-tien-80tr-thang-pr39780727
149,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-la-khe-prj-khu-do-thi-van-khe/chinh-chu-ban-240-mat-tien-40m-lo-goc-nga-tu-moi-lh-pr38850512
150,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tan-mai-phuong-hoang-van-thu-4-prj-louis-city-hoang-mai/gia-dinh-do-thay-doi-hoach-su-dung-nen-can-ban-can-btlk-16-huong-nam-dt-107-5m2-pr39658421
151,https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/chinh-chu-can-ban-toa-van-ng-100m2-xay-7-5-tang-ngo-175-ha-pr39511518
152,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/can-ban-nhanh-dong-nam-view-vuon-hoa-re-dep-nhat-du-an-so-do-vinh-vien-xay-5-tang-pr39056934
153,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-don-lap-mini-goc-view-vuon-hoa-full-do-san-hd-thue-500tr-nam-28-x-ty-pr39778611
154,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/chinh-chu-c-tien-b-gap-c-mat-le-qug-view-cong-vien-ho-thien-v-hoc-pr39775511
155,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/ban-mat-cong-vien-trung-tam-di-bo-lo-hoang-gia-cuc-tot-pr39505742
156,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/cap-nhat-danh-sach-cac-can-ban-moi-nhat-3-2024-pr39341320
157,https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-dinh-phung-phuong-quan-thanh/ban-lo-goc-kinh-doanh-o-dang-cap-42m2-52m2-46-8-ty-pr39771925
158,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-khu-do-thi-moi-duong-noi/ban-gan-cong-vien-dai-sieu-aeon-mall-ha-dong-86m2-den-102m2-tu-75tr-m2-lh-0983638558-pr37701142
159,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-32-xa-duc-thuong/hang-ngoai-giao-bang-hang-moi-thang-4-du-an-dau-gia-dong-thuong-pr39541324
160,https://batdongsan.com.vn/ban-nha-rieng-phuong-kham-thien/ban-ngo-kien-thiet-dt-40m2-dang-cho-thue-15tr-thang-gia-8-ty-lh-pr39761952
161,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ham-nghi-phuong-cau-dien-prj-vinhomes-gardenia/cap-nhat-moi-cac-lo-shophouse-my-dinh-ngay-03-04-2024-pr39755610
162,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/cuc-hiem-cau-giay-gara-o-to-lo-goc-6-tang-dien-tich-48m2-mat-tien-6-7m-cach-pho-30m-11-ty-pr39754612
163,https://batdongsan.com.vn/ban-nha-rieng-duong-dai-tu-phuong-dai-kim/toi-chinh-chu-xin-ban-sieu-ccmn-hoang-mai-8-tang-28-phong-doanh-thu-1-5-ty-nam-pr39747054
164,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-23b-xa-thanh-lam-3-prj-hud-me-linh-central/can-vip-dien-tich-210m2-300m2-dat-gia-tu-11-6-ty-16-5-ty-pr39739811
165,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nghiem-xuan-yem-phuong-dai-kim-prj-the-manor-central-park/quy-can-cn-shop-75m2-22ty-99m2-26ty-160m2-44ty-200m2-54-ty-0926-599-222-pr36065357
166,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lac-long-quan-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/cap-t-quy-can-dep-shophouse-kdt-gia-tot-t-tt-chu-thien-chi-ban-pr38987969
167,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-an-khanh-4/-dep-vip-t-khu-thien-duong-bao-son-minh-chinh-chu-can-ban-pr39721524
168,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-buoi/ban-4-tang-125m2-mat-tien-8-5-m-pho-gia-21-6-ty-pr39841455
169,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngoc-ha-phuong-dien-bien/ban-trung-tam-quan-ba-dinh-tien-quyen-luc-6-4-m-dt100m2-gia-26ty-pr39841427
170,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-anh-dao-phuong-phuc-loi-prj-vinhomes-riverside/ban-don-lap-khu-vinhome-reverside-long-bien-san-vuon-song-bao-qu-dang-cap-pr39840857
171,https://batdongsan.com.vn/ban-nha-mat-pho-pho-dai-la-phuong-truong-dinh/chinh-chu-ban-lo-goc-kinh-doanh-dt-63m2-gia-chao-25-ty-pr38545114
172,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/chinh-chu-b-nhh-day-c-g-ho-thien-v-hoc-pr39815522
173,https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-vinh-tuy/ban-7-tang-phan-lo-thang-may-phu-hop-kinh-doanh-van-phong-tai-pho-khai-pr39646619
174,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-an-ninh-phuong-tuong-mai/chinh-chu-dang-ban-moi-hoan-thien-58-m2-6pn-tai-hoang-cach-mat-pho-10m-pr39643596
175,https://batdongsan.com.vn/ban-nha-rieng-pho-ngoc-khanh-phuong-ngoc-khanh/ban-ba-dinh-2-tang-full-noi-that-dep-co-the-them-tang-ngo-thong-chi-3-ty-pr39760142
176,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/quy-can-hoan-thien-can-ban-tai-kdt-geximco-ha-dong-pr39838901
177,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-xien-phuong-dai-kim-prj-the-manor-central-park/ban-02-lo-ngoai-giao-shophouse-lon-du-an-bitexco-pr39614018
178,https://batdongsan.com.vn/ban-nha-rieng-duong-da-ton-xa-da-ton/sieu-hiem-gia-lam-dt-132m-3-tang-mt-6-1m-thong-o-to-do-cong-nhinh-5-ty-pr39840322
179,https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-phuong-dong-tam/-40m-5-tang-tien-5m-kinh-doanh-o-to-tranh-pr39830417
180,https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-binh-1-phuong-yen-nghia-1/chinh-chu-ban-4-ngo-thong-tu-phia-pr39831326
181,https://batdongsan.com.vn/ban-nha-mat-pho-duong-trieu-viet-vuong-phuong-nguyen-du/chinh-chu-ban-quan-hai-ba-trung-ha-noi-pr39840113
182,https://batdongsan.com.vn/ban-nha-rieng-duong-lang-phuong-lang-thuong/-phan-lo-mt-5-2m-oto-do-cua-vao-ngo-thong-44m2-x5t-chinh-chu-ban-gap-13-5-ty-pr39702492
183,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dt-427b-thi-tran-thuong-tin-prj-him-lam-thuong-tin/chinh-thuc-mo-ban-shophouse-himlam-chiet-khau-khung-len-toi-10-lh-pr39605083
184,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-tien-phong-8-prj-khu-do-thi-cienco-5-me-linh/chinh-chu-ban-lo-goc-re-nhat-du-an-cenco5-linh-pr39170395
185,https://batdongsan.com.vn/ban-nha-rieng-phuong-dai-mo/ban-6-ty-450-5-tang-48m2-ngo-thong-o-to-tranh-pr39840117
186,https://batdongsan.com.vn/ban-nha-rieng-phuong-sai-dong-prj-khu-do-thi-sai-dong/can-ban-gap-dien-tich-33-6m-pr39838813
187,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-tien-xuan-prj-xanh-villas/tong-hop-chuyen-nhuong-khu-a-b-c-200m2-400m2-1200m2-tu-c1-c15-gia-9-ty-pr34612081
188,https://batdongsan.com.vn/ban-nha-rieng-duong-o-cho-dua-phuong-o-cho-dua/that-nhanh-thi-cn-ch-mt-8m-3-t-chanh-kinh-danh-s-vung-n-hau-dng-tien-500tr-nam-pr39839937
189,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-duong-noi-prj-khu-do-thi-geleximco-le-trong-tan/sang-uc-dinh-cu-can-ban-tai-c-view-600m-ra-aeon-ha-dong-hon-13-ty-pr39839816
190,https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-phuong-yen-phu-1/chinh-chu-ban-3-tang-huong-dn-no-hau-ngo-dep-kinh-doanh-vp-home-stay-09457079-sau-bay-pr36782626
191,https://batdongsan.com.vn/ban-nha-rieng-phuong-long-bien/ban-gap-trung-tam-aeonmall-41m2-x-7-tang-thang-may-gara-2-o-to-lo-goc-2-thoang-pr39811298
192,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-19-5-1-phuong-van-quan/gia-dinh-chuyen-cho-o-can-ban-mat-ho-gan-200-m2-mat-tien-10m-kinh-doanh-dinh-pr39839341
193,https://batdongsan.com.vn/ban-nha-rieng-pho-dong-nhan-xa-dong-la/bds-tien-4-5-ti-dang-cho-thue-12-tr-thang-tai-hoai-duc-can-goc-pr39839324
194,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-thi-tran-tram-troi-prj-khu-do-thi-moi-lideco-bac-quoc-lo-32/toi-la-chinh-chu-can-ban-bt-222m2-mat-ql32-gia-19-9-ty-dong-pr39823498
195,https://batdongsan.com.vn/ban-nha-rieng-pho-tran-binh-phuong-mai-dich/ban-cau-giay-50m2-o-to-vao-nhinh-12-7-ty-pr39839037
196,https://batdongsan.com.vn/ban-nha-mat-pho-pho-thai-ha-phuong-lang-ha/gia-uu-tien-dau-tu-ban-toa-van-ng-khu-trung-liet-dt-267m2-mt-9m-vi-tri-lo-goc-pr39091555
197,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-an-vuong-villa/chinh-chu-c-b-gap-c-bt-dt-167m2-mt-9m-ch-ho-12ha-gia-29-5-ty-lh-pr39838946
198,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-dai-lo-thang-long-xa-an-thuong-1-prj-ha-do-charm-villas/ban-can-ho-mat-lk8-dien-tich-dat-200m-da-xay-dung-tho-3-5-tang-dien-tich-su-dung-460m-pr39836613
199,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-phuong-la-khe-prj-parkcity-ha-noi/quy-can-chuyen-nhuong-gia-tot-nt-chuan-nt-noi-pr39838882
200,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-thi-tran-tram-troi-prj-khu-do-thi-moi-lideco-bac-quoc-lo-32/van-phong-cdt-dua-ra-quy-can-gia-sieu-re-chi-tu-4x-da-co-so-lhpkd-0945668555-pr36857544
201,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-hong-tien-phuong-bo-de-prj-hc-golden-city/sieu-hiem-319-mat-cong-vien-thang-may-88m-5-tang-mt-5m-gia-40-ty-pr39740312
202,https://batdongsan.com.vn/ban-nha-mat-pho-pho-hoang-cau-phuong-trung-liet/ban-gap-mp-yen-lang-110m2-mt-6m-via-he-kinh-doanh-khung-5x-ty-tl-pr39836008
203,https://batdongsan.com.vn/ban-nha-rieng-duong-minh-khai-phuong-minh-khai/ccmn-6-tang-mt-4-7m-no-hau-vuong-van-10-phong-giuong-tang-ngo-rong-sat-pho-10-7-ty-pr39835986
204,https://batdongsan.com.vn/ban-nha-rieng-pho-cu-loc-phuong-thuong-dinh/-phan-lo-quan-doi-kinh-doanh-trung-tam-thanh-xuan-oto-tranh-pr39835698
205,https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/chi-nhinh-9-ty-giap-ngoai-giao-doan-xd-tay-ho-phan-lo-o-to-50m-x-5-tang-pr39831584
206,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-di-trach-prj-hinode-royal-park/chinh-chu-can-ban-kdt-kim-chung-trach-pr38176867
207,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-hoa-hau-sh-dien-tich-san-900m2-dong-tien-cho-thue-len-toi-200tr-oceanpark-pr39835459
208,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-sunshine-golden-river/ban-5-tang-view-be-boi-trung-tam-pr39520364
209,https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-thach-ban-1/-pho-5-tang-dt-42m2-mt-4m-3-phong-ngu-thang-may-sdcc-2024-pr39492827
210,https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-van-dong-phuong-xuan-dinh/ban-toa-phong-gan-doan-ke-thien-299m2-x-8t-mt16m-chao-140-ty-pr39835575
211,https://batdongsan.com.vn/ban-nha-rieng-duong-tam-trinh-phuong-yen-so/chinh-chu-ban-nh-dep-hoang-mai-33m-5-tang-o-to-do-cong-kinh-doanh-online-pr39835516
212,https://batdongsan.com.vn/ban-nha-mat-pho-duong-17-4-phuong-la-khe/-kinh-doanh-sam-uat-lo-goc-phan-lo-via-he-thang-may-nam-giua-tt-quan-pr39835468
213,https://batdongsan.com.vn/ban-nha-rieng-duong-y-la-phuong-duong-noi/chinh-chu-ban-nh-can-4-5-tang-3-ngu-3-ve-sinh-2-mat-thoang-full-that-pr39835382
214,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-long-quan-phuong-xuan-la/-hot-toa-ccmn-xay-moi-65m2-x-8t-x-19p-ngo-89-dt-1-2-ty-nam-14-5-ty-tin-khong-ao-pr39835131
215,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-luong-3-prj-khu-do-thi-moi-phu-luong/ban-chinh-chu-200m2-tai-ha-dong-pr39834888
216,https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-chu-trinh-phuong-phan-chu-trinh/chinh-ban-dt-220m2-tien-9m-8-tang-co-thang-may-lh-pr39834373
217,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-thuong-thanh-1-prj-khai-son-city/tong-hop-quy-can-chuyen-nhuong-moi-t-thang-2-2022-so-do-trao-tay-lh-xem-089-982-2626-pr32449510
218,https://batdongsan.com.vn/ban-nha-rieng-pho-ton-duc-thang-phuong-hang-bot-1/ban-chinh-chu-ban-nh-giao-luon-pr39819784
219,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tong-tat-thang-phuong-phu-la-prj-khu-do-thi-moi-van-phu/hang-net-90m-4-tang-hoan-thien-chi-13-2-ty-va-lk-lacasta73m-79m-88m-cung-lk-90m-lk11-lk-9-lk-26-pr39435708
220,https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/ban-50m2-x-4-5-tang-khu-phan-lo-vip-t-cau-pr39834755
221,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-duong-noi-prj-solasta-mansion-duong-noi/re-hon-5-ty-can-ban-can-bt-vip-180m2-nam-cuong-ck-19-so-do-giao-ngay-ls-0-3-nam-pr39834740
222,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-lang-hoa-lac-xa-an-khanh-4-prj-khu-do-thi-nam-an-khanh/chinh-chu-gui-b-don-lap-tt18-khh-sudico-khh-hoai-duc-hn-pr36326261
223,https://batdongsan.com.vn/ban-nha-rieng-duong-la-tinh-xa-dong-la/hot-t-ban-gia-2ty25-5t-o-to-ngay-gan-ubnd-gan-truong-hoc-pr39834687
224,https://batdongsan.com.vn/ban-nha-rieng-pho-dai-la-phuong-truong-dinh/chinh-chu-ban-5-tang-ngo-an-son-ban-cong-thoang-giao-thong-thuan-tien-pr39749518
225,https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-van-thai-phuong-khuong-mai/cc-can-ban-gap-75m2-nga-3-le-trong-tan-dang-cho-thue-26tr-th-pr38730232
226,https://batdongsan.com.vn/ban-nha-rieng-phuong-phuc-dong/biet-thu-mini-142m2-x-5tang-x-mt-6-2m-nguyen-lam-chu-huy-man-gara-2-o-to-thang-may-xin-em-pr39829850
227,https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-long-bien-lo-goc-4-phong-ngu-mat-tien-rong-50m-nhinh-5-ty-hang-xom-khai-son-pr39827664
228,https://batdongsan.com.vn/ban-nha-mat-pho-duong-yen-hoa-phuong-yen-hoa-2/cuc-hiem-ban-7-tang-thang-may-tien-khung-7m-o-to-tranh-kinh-doanh-dinh-cao-pr39665329
229,https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-mai-dong-1/chinh-chu-ban-can-dt-36m2-5t-xay-moi-tai-dau-minh-khai-pr39833953
230,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-32-xa-duc-thuong/bang-hang-moi-cdt-chuyen-nhuong-du-an-dong-ong-hoai-t5-2024-pr39833830
231,https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-thuy-phuong-ngoc-thuy/ban-chinh-chu-90m2-mat-tien-kinh-doanh-bat-chap-oto-45-cho-do-cua-pr39833041
232,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/mo-ban-quy-shophouse-dt-67m-75m-136m-200m2-lh-pr39699539
233,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-xien-xa-tan-trieu-prj-rue-de-charme/quy-can-p-charm-214-gia-tot-vi-tri-p-85m2-93m2-107-114m2-23-25-30-ti-pr39809323
234,https://batdongsan.com.vn/ban-nha-mat-pho-pho-lo-duc-phuong-dong-mac/chinh-chu-can-ban-toa-building-8-tang-230m2-tien-9m-can-goc-2-dac-dia-pr38725941
235,https://batdongsan.com.vn/ban-nha-rieng-duong-bo-de-phuong-bo-de/chinh-chu-ban-tan-dieu-hoa-noi-that-co-ban-gia-can-ban-nh-pr39833449
236,https://batdongsan.com.vn/ban-nha-mat-pho-pho-lang-ha-phuong-giang-vo/chuyen-doi-muc-dich-can-ban-ha-pr38933827
237,https://batdongsan.com.vn/ban-nha-rieng-pho-quan-nhan-phuong-nhan-chinh/ban-vi-tri-vang-n-ngo-thong-so-do-chu-lh-pr39832500
238,https://batdongsan.com.vn/ban-nha-rieng-duong-to-vinh-dien-phuong-khuong-mai/ban-chinh-chu-4-tang-3-thoang-pr39832895
239,https://batdongsan.com.vn/ban-nha-rieng-duong-kim-giang-xa-thanh-liet/-dien-tich-lon-193m-ban-gap-giam-gia-chi-con-113tr-m-phu-hop-dau-tu-dong-tien-khung-pr39375829
240,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-duc-canh-phuong-tuong-mai/ban-toa-chung-cu-mn-ho-den-lu-7-tang-thang-may-16-phong-thu-105-trieu-thang-17-5-ty-pr39734715
241,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-prj-vinhomes-co-loa/ban-can-goc-mat-vuon-hoa-dien-tich-70-80-100-150m-gia-tot-nhat-thi-truong-pr39832681
242,https://batdongsan.com.vn/ban-nha-rieng-duong-tu-hiep-xa-tu-hiep/ban-5-tang-o-to-vao-dt45m-ngay-gan-quoc-lo-1a-trung-tam-thanh-tri-gia-4-x-ty-pr39823616
243,https://batdongsan.com.vn/ban-nha-rieng-pho-chua-ha-phuong-dich-vong/ban-gap-chinh-chu-6-tang-x-60m2-tai-so-11-keo-dai-quan-cau-giay-kinh-doanh-sam-uat-pr39691086
244,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thai-tong-phuong-dich-vong-hau/ban-toa-building-dang-cap-hien-dai-tai-trung-tam-quan-cau-giay-tp-ha-noi-pr39832499
245,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-trong-tan-xa-an-khanh-4-prj-khu-biet-thu-thien-duong-bao-son/-vuon-va-gia-cuc-tot-190m2-gia-19-ty-pr39294157
246,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-linh-phuong-thach-ban-1-prj-ha-noi-garden-city/sieu-pm-can-du-an-arden-park-315m2-can-goc-3-mat-tien-san-vuon-dep-pr39832390
247,https://batdongsan.com.vn/ban-nha-rieng-duong-hong-ha-phuong-phuc-xa/ban-khu-den-bu-pn-lo-ba-dinh-vi-tri-vip-sat-pho-co-2-o-to-tranh-pr39832334
248,https://batdongsan.com.vn/ban-nha-mat-pho-duong-19-5-1-phuong-van-quan/chinh-chu-ban-biet-thu-ho-dien-tich-180m-4-tang-tien-11m-gia-tot-pr39817202
249,https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-hoi-phuong-hoang-liet/tin-that-dan-xay-dep-kien-co-thoang-truoc-sau-o-to-tranh-50m-so-dep-gia-re-nhat-khu-vuc-pr39670640
250,https://batdongsan.com.vn/ban-nha-rieng-pho-hong-tien-phuong-bo-de/cuc-hiem-lien-ke-hc-chi-29-2-ty-vi-tri-dep-n-hat-q-long-bien-sat-duong-pr39811322
251,https://batdongsan.com.vn/ban-nha-mat-pho-duong-lam-ha-1-phuong-bo-de/pi-tt-nh-moi-kip-chi-32-ty-96m-5t-mt6-9m-pr39788367
252,https://batdongsan.com.vn/ban-nha-rieng-xa-hong-ky-1/can-ban-dat-qh-thi-tran-ni-soc-son-ha-noi-pr39831772
253,https://batdongsan.com.vn/ban-nha-rieng-duong-co-linh-phuong-long-bien/phan-lo-view-vuon-hoa-chi-18-5-ty-gan-d-sat-du-an-lk-minh-nhua-gan-tttm-aeon-pr39768063
254,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-trong-tan-phuong-duong-noi/chinh-chu-ban-toa-van-phong-tan-pr39644202
255,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/quy-can-bt-song-lap-150m2-tu-24-ty-tai-du-an-lam-pr39721351
